Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,RequestHour,Car Availability,TimeSlot
3721,Airport,,No Cars Available,2016-07-13 20:04:47,,20,Not Available,Late Evening
3729,Airport,,No Cars Available,2016-07-13 20:05:16,,20,Not Available,Late Evening
3731,Airport,,No Cars Available,2016-07-13 20:06:18,,20,Not Available,Late Evening
3733,Airport,,No Cars Available,2016-07-13 20:10:18,,20,Not Available,Late Evening
3730,Airport,,No Cars Available,2016-07-13 20:11:01,,20,Not Available,Late Evening
3735,Airport,,No Cars Available,2016-07-13 20:11:29,,20,Not Available,Late Evening
3734,Airport,,No Cars Available,2016-07-13 20:12:37,,20,Not Available,Late Evening
3737,Airport,,No Cars Available,2016-07-13 20:19:40,,20,Not Available,Late Evening
3736,Airport,,No Cars Available,2016-07-13 20:20:28,,20,Not Available,Late Evening
3746,Airport,,No Cars Available,2016-07-13 20:22:32,,20,Not Available,Late Evening
3747,Airport,,No Cars Available,2016-07-13 20:25:39,,20,Not Available,Late Evening
3751,Airport,,No Cars Available,2016-07-13 20:29:44,,20,Not Available,Late Evening
3750,Airport,,No Cars Available,2016-07-13 20:30:48,,20,Not Available,Late Evening
3752,Airport,,No Cars Available,2016-07-13 20:31:09,,20,Not Available,Late Evening
3754,Airport,,No Cars Available,2016-07-13 20:32:20,,20,Not Available,Late Evening
3749,Airport,,No Cars Available,2016-07-13 20:32:47,,20,Not Available,Late Evening
3757,Airport,,No Cars Available,2016-07-13 20:33:07,,20,Not Available,Late Evening
3765,Airport,,No Cars Available,2016-07-13 20:35:05,,20,Not Available,Late Evening
3756,Airport,,No Cars Available,2016-07-13 20:35:23,,20,Not Available,Late Evening
3764,Airport,,No Cars Available,2016-07-13 20:35:36,,20,Not Available,Late Evening
3770,Airport,,No Cars Available,2016-07-13 20:39:19,,20,Not Available,Late Evening
3778,Airport,,No Cars Available,2016-07-13 20:40:26,,20,Not Available,Late Evening
3772,Airport,,No Cars Available,2016-07-13 20:40:37,,20,Not Available,Late Evening
3760,Airport,,No Cars Available,2016-07-13 20:40:53,,20,Not Available,Late Evening
3779,Airport,,No Cars Available,2016-07-13 20:42:31,,20,Not Available,Late Evening
3773,Airport,,No Cars Available,2016-07-13 20:43:54,,20,Not Available,Late Evening
3769,Airport,,No Cars Available,2016-07-13 20:44:38,,20,Not Available,Late Evening
3781,Airport,,No Cars Available,2016-07-13 20:44:50,,20,Not Available,Late Evening
3785,City,,No Cars Available,2016-07-13 20:45:01,,20,Not Available,Late Evening
3776,Airport,,No Cars Available,2016-07-13 20:45:56,,20,Not Available,Late Evening
3775,Airport,,No Cars Available,2016-07-13 20:46:35,,20,Not Available,Late Evening
3783,Airport,,No Cars Available,2016-07-13 20:48:35,,20,Not Available,Late Evening
3784,Airport,,No Cars Available,2016-07-13 20:49:06,,20,Not Available,Late Evening
3787,Airport,,No Cars Available,2016-07-13 20:49:24,,20,Not Available,Late Evening
3791,Airport,,No Cars Available,2016-07-13 20:51:10,,20,Not Available,Late Evening
3796,Airport,,No Cars Available,2016-07-13 20:51:18,,20,Not Available,Late Evening
3790,Airport,,No Cars Available,2016-07-13 20:52:04,,20,Not Available,Late Evening
3792,Airport,,No Cars Available,2016-07-13 20:53:15,,20,Not Available,Late Evening
3793,Airport,,No Cars Available,2016-07-13 20:54:38,,20,Not Available,Late Evening
3797,Airport,,No Cars Available,2016-07-13 20:56:07,,20,Not Available,Late Evening
3800,Airport,,No Cars Available,2016-07-13 20:56:26,,20,Not Available,Late Evening
3803,Airport,,No Cars Available,2016-07-13 20:58:17,,20,Not Available,Late Evening
3799,City,,No Cars Available,2016-07-13 20:58:40,,20,Not Available,Late Evening
3802,Airport,,No Cars Available,2016-07-13 21:00:00,,21,Not Available,Late Evening
3811,Airport,,No Cars Available,2016-07-13 21:02:40,,21,Not Available,Late Evening
3805,Airport,,No Cars Available,2016-07-13 21:03:19,,21,Not Available,Late Evening
3815,Airport,,No Cars Available,2016-07-13 21:07:33,,21,Not Available,Late Evening
3812,City,,No Cars Available,2016-07-13 21:09:20,,21,Not Available,Late Evening
3816,Airport,,No Cars Available,2016-07-13 21:09:28,,21,Not Available,Late Evening
3821,Airport,,No Cars Available,2016-07-13 21:10:59,,21,Not Available,Late Evening
3814,Airport,,No Cars Available,2016-07-13 21:11:29,,21,Not Available,Late Evening
3829,Airport,,No Cars Available,2016-07-13 21:13:20,,21,Not Available,Late Evening
3825,Airport,,No Cars Available,2016-07-13 21:14:01,,21,Not Available,Late Evening
3833,Airport,,No Cars Available,2016-07-13 21:18:49,,21,Not Available,Late Evening
3823,Airport,,No Cars Available,2016-07-13 21:20:00,,21,Not Available,Late Evening
3828,City,,No Cars Available,2016-07-13 21:20:59,,21,Not Available,Late Evening
3836,Airport,,No Cars Available,2016-07-13 21:21:26,,21,Not Available,Late Evening
3824,Airport,,No Cars Available,2016-07-13 21:22:11,,21,Not Available,Late Evening
3832,Airport,,No Cars Available,2016-07-13 21:23:59,,21,Not Available,Late Evening
3846,Airport,,No Cars Available,2016-07-13 21:25:46,,21,Not Available,Late Evening
3837,Airport,,No Cars Available,2016-07-13 21:27:41,,21,Not Available,Late Evening
3835,Airport,,No Cars Available,2016-07-13 21:27:42,,21,Not Available,Late Evening
3838,Airport,,No Cars Available,2016-07-13 21:28:20,,21,Not Available,Late Evening
3844,Airport,,No Cars Available,2016-07-13 21:28:29,,21,Not Available,Late Evening
3845,Airport,,No Cars Available,2016-07-13 21:30:19,,21,Not Available,Late Evening
3842,Airport,,No Cars Available,2016-07-13 21:33:44,,21,Not Available,Late Evening
3853,Airport,,No Cars Available,2016-07-13 21:34:46,,21,Not Available,Late Evening
3848,Airport,,No Cars Available,2016-07-13 21:34:47,,21,Not Available,Late Evening
3860,Airport,,No Cars Available,2016-07-13 21:36:01,,21,Not Available,Late Evening
3855,Airport,,No Cars Available,2016-07-13 21:36:25,,21,Not Available,Late Evening
3862,City,,No Cars Available,2016-07-13 21:37:00,,21,Not Available,Late Evening
3854,Airport,,No Cars Available,2016-07-13 21:37:17,,21,Not Available,Late Evening
3851,Airport,,No Cars Available,2016-07-13 21:38:06,,21,Not Available,Late Evening
3858,Airport,,No Cars Available,2016-07-13 21:38:48,,21,Not Available,Late Evening
3869,Airport,,No Cars Available,2016-07-13 21:43:47,,21,Not Available,Late Evening
3864,Airport,,No Cars Available,2016-07-13 21:45:06,,21,Not Available,Late Evening
3861,Airport,,No Cars Available,2016-07-13 21:47:25,,21,Not Available,Late Evening
3873,Airport,,No Cars Available,2016-07-13 21:47:58,,21,Not Available,Late Evening
3868,Airport,,No Cars Available,2016-07-13 21:48:20,,21,Not Available,Late Evening
3870,Airport,,No Cars Available,2016-07-13 21:48:57,,21,Not Available,Late Evening
3871,Airport,,No Cars Available,2016-07-13 21:49:18,,21,Not Available,Late Evening
3884,Airport,,No Cars Available,2016-07-13 21:51:47,,21,Not Available,Late Evening
3878,Airport,,No Cars Available,2016-07-13 21:51:55,,21,Not Available,Late Evening
3894,Airport,,No Cars Available,2016-07-13 21:52:24,,21,Not Available,Late Evening
3885,Airport,,No Cars Available,2016-07-13 21:53:07,,21,Not Available,Late Evening
3877,Airport,,No Cars Available,2016-07-13 21:53:34,,21,Not Available,Late Evening
3886,Airport,,No Cars Available,2016-07-13 21:53:48,,21,Not Available,Late Evening
3874,Airport,,No Cars Available,2016-07-13 21:54:13,,21,Not Available,Late Evening
3893,Airport,,No Cars Available,2016-07-13 21:56:38,,21,Not Available,Late Evening
3891,Airport,,No Cars Available,2016-07-13 21:57:08,,21,Not Available,Late Evening
3888,Airport,,No Cars Available,2016-07-13 21:57:45,,21,Not Available,Late Evening
3876,Airport,,No Cars Available,2016-07-13 21:58:16,,21,Not Available,Late Evening
3875,Airport,,No Cars Available,2016-07-13 21:59:13,,21,Not Available,Late Evening
3898,Airport,,No Cars Available,2016-07-13 21:59:30,,21,Not Available,Late Evening
3895,Airport,,No Cars Available,2016-07-13 22:01:49,,22,Not Available,Night
3900,Airport,,No Cars Available,2016-07-13 22:03:00,,22,Not Available,Night
3904,Airport,,No Cars Available,2016-07-13 22:03:45,,22,Not Available,Night
3892,Airport,,No Cars Available,2016-07-13 22:05:11,,22,Not Available,Night
3899,Airport,,No Cars Available,2016-07-13 22:05:37,,22,Not Available,Night
3910,Airport,,No Cars Available,2016-07-13 22:05:57,,22,Not Available,Night
3901,Airport,,No Cars Available,2016-07-13 22:09:27,,22,Not Available,Night
3902,Airport,,No Cars Available,2016-07-13 22:09:31,,22,Not Available,Night
3903,Airport,,No Cars Available,2016-07-13 22:11:11,,22,Not Available,Night
3906,Airport,,No Cars Available,2016-07-13 22:12:01,,22,Not Available,Night
3907,Airport,,No Cars Available,2016-07-13 22:12:13,,22,Not Available,Night
3918,City,,No Cars Available,2016-07-13 22:12:25,,22,Not Available,Night
3912,Airport,,No Cars Available,2016-07-13 22:12:35,,22,Not Available,Night
3928,City,,No Cars Available,2016-07-13 22:14:33,,22,Not Available,Night
3911,Airport,,No Cars Available,2016-07-13 22:14:56,,22,Not Available,Night
3923,City,,No Cars Available,2016-07-13 22:18:14,,22,Not Available,Night
3922,City,,No Cars Available,2016-07-13 22:18:36,,22,Not Available,Night
3931,Airport,,No Cars Available,2016-07-13 22:21:30,,22,Not Available,Night
3930,City,,No Cars Available,2016-07-13 22:22:57,,22,Not Available,Night
3921,City,,No Cars Available,2016-07-13 22:23:03,,22,Not Available,Night
3926,Airport,,No Cars Available,2016-07-13 22:23:25,,22,Not Available,Night
3919,Airport,,No Cars Available,2016-07-13 22:23:26,,22,Not Available,Night
3933,Airport,,No Cars Available,2016-07-13 22:27:01,,22,Not Available,Night
3937,City,,No Cars Available,2016-07-13 22:28:10,,22,Not Available,Night
3929,Airport,,No Cars Available,2016-07-13 22:28:45,,22,Not Available,Night
3941,City,,No Cars Available,2016-07-13 22:30:11,,22,Not Available,Night
3936,City,,No Cars Available,2016-07-13 22:30:44,,22,Not Available,Night
3946,Airport,,No Cars Available,2016-07-13 22:36:50,,22,Not Available,Night
3938,City,,No Cars Available,2016-07-13 22:37:24,,22,Not Available,Night
3949,City,,No Cars Available,2016-07-13 22:40:37,,22,Not Available,Night
3958,Airport,,No Cars Available,2016-07-13 22:46:01,,22,Not Available,Night
3951,Airport,,No Cars Available,2016-07-13 22:46:03,,22,Not Available,Night
3962,City,,No Cars Available,2016-07-13 22:47:26,,22,Not Available,Night
3961,City,,No Cars Available,2016-07-13 22:50:57,,22,Not Available,Night
3963,Airport,,No Cars Available,2016-07-13 22:55:25,,22,Not Available,Night
3967,City,,No Cars Available,2016-07-13 22:57:16,,22,Not Available,Night
3968,Airport,,No Cars Available,2016-07-13 22:59:34,,22,Not Available,Night
3971,City,,No Cars Available,2016-07-13 22:59:42,,22,Not Available,Night
3972,City,,No Cars Available,2016-07-13 23:00:38,,23,Not Available,Night
3975,City,,No Cars Available,2016-07-13 23:04:37,,23,Not Available,Night
3976,City,,No Cars Available,2016-07-13 23:07:56,,23,Not Available,Night
3980,City,,No Cars Available,2016-07-13 23:16:12,,23,Not Available,Night
3984,Airport,,No Cars Available,2016-07-13 23:17:02,,23,Not Available,Night
3986,Airport,,No Cars Available,2016-07-13 23:17:29,,23,Not Available,Night
3988,City,,No Cars Available,2016-07-13 23:23:36,,23,Not Available,Night
3995,City,,No Cars Available,2016-07-13 23:36:17,,23,Not Available,Night
3998,Airport,,No Cars Available,2016-07-13 23:39:08,,23,Not Available,Night
4001,City,,No Cars Available,2016-07-13 23:39:52,,23,Not Available,Night
4006,City,,No Cars Available,2016-07-13 23:45:17,,23,Not Available,Night
4000,City,,No Cars Available,2016-07-13 23:47:49,,23,Not Available,Night
4017,City,,No Cars Available,2016-07-13 23:50:18,,23,Not Available,Night
4010,Airport,,No Cars Available,2016-07-13 23:50:50,,23,Not Available,Night
4015,City,,No Cars Available,2016-07-13 23:52:32,,23,Not Available,Night
4013,City,,No Cars Available,2016-07-13 23:53:32,,23,Not Available,Night
4014,City,,No Cars Available,2016-07-13 23:56:55,,23,Not Available,Night
4016,City,,No Cars Available,2016-07-13 23:59:02,,23,Not Available,Night
4028,City,,No Cars Available,2016-07-14 00:09:03,,0,Not Available,Dawn
4029,City,,No Cars Available,2016-07-14 00:14:26,,0,Not Available,Dawn
4032,City,,No Cars Available,2016-07-14 00:15:43,,0,Not Available,Dawn
4033,Airport,,No Cars Available,2016-07-14 00:25:33,,0,Not Available,Dawn
4034,City,,No Cars Available,2016-07-14 00:29:50,,0,Not Available,Dawn
4035,Airport,,No Cars Available,2016-07-14 00:31:24,,0,Not Available,Dawn
4036,Airport,,No Cars Available,2016-07-14 00:31:57,,0,Not Available,Dawn
4038,Airport,,No Cars Available,2016-07-14 00:34:22,,0,Not Available,Dawn
4042,Airport,,No Cars Available,2016-07-14 00:39:13,,0,Not Available,Dawn
4044,Airport,,No Cars Available,2016-07-14 00:51:37,,0,Not Available,Dawn
4046,City,,No Cars Available,2016-07-14 00:57:03,,0,Not Available,Dawn
4047,City,,No Cars Available,2016-07-14 01:00:53,,1,Not Available,Dawn
4048,Airport,,No Cars Available,2016-07-14 01:03:27,,1,Not Available,Dawn
4050,City,,No Cars Available,2016-07-14 01:10:22,,1,Not Available,Dawn
4053,Airport,,No Cars Available,2016-07-14 01:15:26,,1,Not Available,Dawn
4052,City,,No Cars Available,2016-07-14 01:16:34,,1,Not Available,Dawn
4055,City,,No Cars Available,2016-07-14 01:22:56,,1,Not Available,Dawn
4054,City,,No Cars Available,2016-07-14 01:23:08,,1,Not Available,Dawn
4056,City,,No Cars Available,2016-07-14 01:25:25,,1,Not Available,Dawn
4058,Airport,,No Cars Available,2016-07-14 01:27:38,,1,Not Available,Dawn
4057,City,,No Cars Available,2016-07-14 01:29:49,,1,Not Available,Dawn
4061,City,,No Cars Available,2016-07-14 01:33:55,,1,Not Available,Dawn
4059,City,,No Cars Available,2016-07-14 01:35:55,,1,Not Available,Dawn
4063,City,,No Cars Available,2016-07-14 01:36:26,,1,Not Available,Dawn
4062,Airport,,No Cars Available,2016-07-14 01:42:36,,1,Not Available,Dawn
4064,City,,No Cars Available,2016-07-14 01:48:00,,1,Not Available,Dawn
4068,Airport,,No Cars Available,2016-07-14 01:59:16,,1,Not Available,Dawn
4067,City,,No Cars Available,2016-07-14 02:00:05,,2,Not Available,Dawn
4069,City,,No Cars Available,2016-07-14 02:02:39,,2,Not Available,Dawn
4071,City,,No Cars Available,2016-07-14 02:03:03,,2,Not Available,Dawn
4070,City,,No Cars Available,2016-07-14 02:03:04,,2,Not Available,Dawn
4072,City,,No Cars Available,2016-07-14 02:04:37,,2,Not Available,Dawn
4076,Airport,,No Cars Available,2016-07-14 02:16:28,,2,Not Available,Dawn
4074,City,,No Cars Available,2016-07-14 02:18:01,,2,Not Available,Dawn
4080,Airport,,No Cars Available,2016-07-14 02:29:31,,2,Not Available,Dawn
4083,City,,No Cars Available,2016-07-14 02:35:50,,2,Not Available,Dawn
4086,City,,No Cars Available,2016-07-14 02:46:05,,2,Not Available,Dawn
4089,City,,No Cars Available,2016-07-14 02:52:38,,2,Not Available,Dawn
4088,City,,No Cars Available,2016-07-14 02:53:34,,2,Not Available,Dawn
4090,Airport,,No Cars Available,2016-07-14 02:55:11,,2,Not Available,Dawn
4095,Airport,,No Cars Available,2016-07-14 03:10:03,,3,Not Available,Dawn
4096,City,,No Cars Available,2016-07-14 03:13:22,,3,Not Available,Dawn
4099,City,,No Cars Available,2016-07-14 03:22:45,,3,Not Available,Dawn
4100,Airport,,No Cars Available,2016-07-14 03:30:27,,3,Not Available,Dawn
4101,City,,No Cars Available,2016-07-14 03:31:37,,3,Not Available,Dawn
4104,Airport,,No Cars Available,2016-07-14 03:38:21,,3,Not Available,Dawn
4102,Airport,,No Cars Available,2016-07-14 03:38:51,,3,Not Available,Dawn
4103,Airport,,No Cars Available,2016-07-14 03:39:43,,3,Not Available,Dawn
4106,City,,No Cars Available,2016-07-14 03:45:15,,3,Not Available,Dawn
4107,City,,No Cars Available,2016-07-14 03:51:51,,3,Not Available,Dawn
4110,Airport,,No Cars Available,2016-07-14 03:58:07,,3,Not Available,Dawn
4113,City,,No Cars Available,2016-07-14 04:00:13,,4,Not Available,Dawn
4109,City,,No Cars Available,2016-07-14 04:02:26,,4,Not Available,Dawn
4112,Airport,,No Cars Available,2016-07-14 04:03:52,,4,Not Available,Dawn
4111,City,,No Cars Available,2016-07-14 04:06:34,,4,Not Available,Dawn
4115,City,,No Cars Available,2016-07-14 04:11:42,,4,Not Available,Dawn
4116,Airport,,No Cars Available,2016-07-14 04:13:48,,4,Not Available,Dawn
4120,City,,No Cars Available,2016-07-14 04:27:49,,4,Not Available,Dawn
4123,City,,No Cars Available,2016-07-14 04:38:53,,4,Not Available,Dawn
4131,City,,No Cars Available,2016-07-14 04:41:23,,4,Not Available,Dawn
4124,City,,No Cars Available,2016-07-14 04:41:36,,4,Not Available,Dawn
4127,City,,No Cars Available,2016-07-14 04:46:22,,4,Not Available,Dawn
4132,City,,No Cars Available,2016-07-14 04:46:47,,4,Not Available,Dawn
4139,City,,No Cars Available,2016-07-14 04:48:44,,4,Not Available,Dawn
4135,Airport,,No Cars Available,2016-07-14 04:49:00,,4,Not Available,Dawn
4138,City,,No Cars Available,2016-07-14 04:49:41,,4,Not Available,Dawn
4142,City,,No Cars Available,2016-07-14 04:50:32,,4,Not Available,Dawn
4152,City,,No Cars Available,2016-07-14 04:55:34,,4,Not Available,Dawn
4149,City,,No Cars Available,2016-07-14 04:59:37,,4,Not Available,Dawn
4159,Airport,,No Cars Available,2016-07-14 05:05:36,,5,Not Available,Early Morning
4172,City,,No Cars Available,2016-07-14 05:17:05,,5,Not Available,Early Morning
4190,City,,No Cars Available,2016-07-14 05:21:22,,5,Not Available,Early Morning
4193,City,,No Cars Available,2016-07-14 05:25:23,,5,Not Available,Early Morning
4181,City,,No Cars Available,2016-07-14 05:25:50,,5,Not Available,Early Morning
4191,City,,No Cars Available,2016-07-14 05:32:02,,5,Not Available,Early Morning
4200,City,,No Cars Available,2016-07-14 05:32:43,,5,Not Available,Early Morning
4208,City,,No Cars Available,2016-07-14 05:39:05,,5,Not Available,Early Morning
4219,City,,No Cars Available,2016-07-14 05:42:18,,5,Not Available,Early Morning
4220,City,,No Cars Available,2016-07-14 05:43:43,,5,Not Available,Early Morning
4217,City,,No Cars Available,2016-07-14 05:45:53,,5,Not Available,Early Morning
4237,City,,No Cars Available,2016-07-14 05:52:54,,5,Not Available,Early Morning
4228,City,,No Cars Available,2016-07-14 05:53:49,,5,Not Available,Early Morning
4240,City,,No Cars Available,2016-07-14 05:56:28,,5,Not Available,Early Morning
4229,City,,No Cars Available,2016-07-14 05:56:44,,5,Not Available,Early Morning
4246,City,,No Cars Available,2016-07-14 05:58:24,,5,Not Available,Early Morning
4244,City,,No Cars Available,2016-07-14 06:00:16,,6,Not Available,Early Morning
4241,City,,No Cars Available,2016-07-14 06:01:09,,6,Not Available,Early Morning
4247,City,,No Cars Available,2016-07-14 06:03:24,,6,Not Available,Early Morning
4256,City,,No Cars Available,2016-07-14 06:05:59,,6,Not Available,Early Morning
4259,City,,No Cars Available,2016-07-14 06:10:09,,6,Not Available,Early Morning
4265,City,,No Cars Available,2016-07-14 06:12:03,,6,Not Available,Early Morning
4261,City,,No Cars Available,2016-07-14 06:12:50,,6,Not Available,Early Morning
4262,City,,No Cars Available,2016-07-14 06:15:24,,6,Not Available,Early Morning
4267,City,,No Cars Available,2016-07-14 06:17:08,,6,Not Available,Early Morning
4269,City,,No Cars Available,2016-07-14 06:19:24,,6,Not Available,Early Morning
4275,City,,No Cars Available,2016-07-14 06:22:46,,6,Not Available,Early Morning
4279,City,,No Cars Available,2016-07-14 06:29:00,,6,Not Available,Early Morning
4282,City,,No Cars Available,2016-07-14 06:31:08,,6,Not Available,Early Morning
4283,City,,No Cars Available,2016-07-14 06:31:54,,6,Not Available,Early Morning
4289,City,,No Cars Available,2016-07-14 06:35:49,,6,Not Available,Early Morning
4291,City,,No Cars Available,2016-07-14 06:40:00,,6,Not Available,Early Morning
4292,City,,No Cars Available,2016-07-14 06:42:26,,6,Not Available,Early Morning
4295,City,,No Cars Available,2016-07-14 06:42:45,,6,Not Available,Early Morning
4306,City,,No Cars Available,2016-07-14 06:49:36,,6,Not Available,Early Morning
4309,Airport,,No Cars Available,2016-07-14 06:50:07,,6,Not Available,Early Morning
4317,City,,No Cars Available,2016-07-14 06:51:18,,6,Not Available,Early Morning
4318,City,,No Cars Available,2016-07-14 06:51:23,,6,Not Available,Early Morning
4307,City,,No Cars Available,2016-07-14 06:56:08,,6,Not Available,Early Morning
4320,City,,No Cars Available,2016-07-14 07:02:37,,7,Not Available,Early Morning
4324,City,,No Cars Available,2016-07-14 07:04:11,,7,Not Available,Early Morning
4333,City,,No Cars Available,2016-07-14 07:13:05,,7,Not Available,Early Morning
4344,City,,No Cars Available,2016-07-14 07:15:56,,7,Not Available,Early Morning
4334,City,,No Cars Available,2016-07-14 07:18:15,,7,Not Available,Early Morning
4347,City,,No Cars Available,2016-07-14 07:18:44,,7,Not Available,Early Morning
4352,City,,No Cars Available,2016-07-14 07:21:03,,7,Not Available,Early Morning
4348,City,,No Cars Available,2016-07-14 07:23:46,,7,Not Available,Early Morning
4353,City,,No Cars Available,2016-07-14 07:24:00,,7,Not Available,Early Morning
4362,City,,No Cars Available,2016-07-14 07:30:16,,7,Not Available,Early Morning
4367,City,,No Cars Available,2016-07-14 07:35:22,,7,Not Available,Early Morning
4373,City,,No Cars Available,2016-07-14 07:39:56,,7,Not Available,Early Morning
4382,City,,No Cars Available,2016-07-14 07:48:04,,7,Not Available,Early Morning
4393,City,,No Cars Available,2016-07-14 07:54:34,,7,Not Available,Early Morning
4394,City,,No Cars Available,2016-07-14 08:00:33,,8,Not Available,Early Morning
4405,City,,No Cars Available,2016-07-14 08:01:13,,8,Not Available,Early Morning
4407,City,,No Cars Available,2016-07-14 08:08:27,,8,Not Available,Early Morning
4412,City,,No Cars Available,2016-07-14 08:11:45,,8,Not Available,Early Morning
4424,City,,No Cars Available,2016-07-14 08:17:26,,8,Not Available,Early Morning
4437,City,,No Cars Available,2016-07-14 08:24:18,,8,Not Available,Early Morning
4436,City,,No Cars Available,2016-07-14 08:24:27,,8,Not Available,Early Morning
4432,City,,No Cars Available,2016-07-14 08:24:31,,8,Not Available,Early Morning
4429,City,,No Cars Available,2016-07-14 08:25:23,,8,Not Available,Early Morning
4449,City,,No Cars Available,2016-07-14 08:29:45,,8,Not Available,Early Morning
4453,City,,No Cars Available,2016-07-14 08:36:08,,8,Not Available,Early Morning
4460,City,,No Cars Available,2016-07-14 08:36:39,,8,Not Available,Early Morning
4474,City,,No Cars Available,2016-07-14 08:43:46,,8,Not Available,Early Morning
4466,City,,No Cars Available,2016-07-14 08:46:09,,8,Not Available,Early Morning
4473,City,,No Cars Available,2016-07-14 08:48:43,,8,Not Available,Early Morning
4477,City,,No Cars Available,2016-07-14 08:51:05,,8,Not Available,Early Morning
4493,City,,No Cars Available,2016-07-14 08:52:53,,8,Not Available,Early Morning
4494,City,,No Cars Available,2016-07-14 08:58:03,,8,Not Available,Early Morning
4490,City,,No Cars Available,2016-07-14 09:00:23,,9,Not Available,Early Morning
4508,City,,No Cars Available,2016-07-14 09:05:56,,9,Not Available,Early Morning
4495,City,,No Cars Available,2016-07-14 09:06:02,,9,Not Available,Early Morning
4513,City,,No Cars Available,2016-07-14 09:06:46,,9,Not Available,Early Morning
4502,City,,No Cars Available,2016-07-14 09:07:30,,9,Not Available,Early Morning
4528,City,,No Cars Available,2016-07-14 09:27:58,,9,Not Available,Early Morning
4526,City,,No Cars Available,2016-07-14 09:28:49,,9,Not Available,Early Morning
4522,Airport,,No Cars Available,2016-07-14 09:28:53,,9,Not Available,Early Morning
4537,City,,No Cars Available,2016-07-14 09:36:28,,9,Not Available,Early Morning
4541,City,,No Cars Available,2016-07-14 09:37:21,,9,Not Available,Early Morning
4550,City,,No Cars Available,2016-07-14 09:38:24,,9,Not Available,Early Morning
4554,City,,No Cars Available,2016-07-14 09:42:36,,9,Not Available,Early Morning
4551,City,,No Cars Available,2016-07-14 09:42:54,,9,Not Available,Early Morning
4553,Airport,,No Cars Available,2016-07-14 09:43:53,,9,Not Available,Early Morning
4565,City,,No Cars Available,2016-07-14 09:45:20,,9,Not Available,Early Morning
4549,Airport,,No Cars Available,2016-07-14 09:46:03,,9,Not Available,Early Morning
4548,City,,No Cars Available,2016-07-14 09:46:09,,9,Not Available,Early Morning
4555,City,,No Cars Available,2016-07-14 09:46:31,,9,Not Available,Early Morning
4559,City,,No Cars Available,2016-07-14 09:49:25,,9,Not Available,Early Morning
4564,City,,No Cars Available,2016-07-14 09:52:52,,9,Not Available,Early Morning
4587,City,,No Cars Available,2016-07-14 09:59:45,,9,Not Available,Early Morning
4584,City,,No Cars Available,2016-07-14 10:00:10,,10,Not Available,Noon
4585,City,,No Cars Available,2016-07-14 10:00:11,,10,Not Available,Noon
4583,City,,No Cars Available,2016-07-14 10:01:39,,10,Not Available,Noon
4582,City,,No Cars Available,2016-07-14 10:03:34,,10,Not Available,Noon
4589,City,,No Cars Available,2016-07-14 10:06:29,,10,Not Available,Noon
4596,City,,No Cars Available,2016-07-14 10:07:11,,10,Not Available,Noon
4595,City,,No Cars Available,2016-07-14 10:07:56,,10,Not Available,Noon
4591,City,,No Cars Available,2016-07-14 10:08:31,,10,Not Available,Noon
4597,City,,No Cars Available,2016-07-14 10:08:43,,10,Not Available,Noon
4598,City,,No Cars Available,2016-07-14 10:12:33,,10,Not Available,Noon
4590,City,,No Cars Available,2016-07-14 10:13:11,,10,Not Available,Noon
4606,Airport,,No Cars Available,2016-07-14 10:19:58,,10,Not Available,Noon
4608,Airport,,No Cars Available,2016-07-14 10:23:43,,10,Not Available,Noon
4604,City,,No Cars Available,2016-07-14 10:25:40,,10,Not Available,Noon
4613,City,,No Cars Available,2016-07-14 10:43:18,,10,Not Available,Noon
4616,City,,No Cars Available,2016-07-14 10:55:38,,10,Not Available,Noon
4622,Airport,,No Cars Available,2016-07-14 11:00:28,,11,Not Available,Noon
4617,City,,No Cars Available,2016-07-14 11:02:20,,11,Not Available,Noon
4619,Airport,,No Cars Available,2016-07-14 11:04:37,,11,Not Available,Noon
4629,City,,No Cars Available,2016-07-14 11:11:21,,11,Not Available,Noon
4633,City,,No Cars Available,2016-07-14 11:21:02,,11,Not Available,Noon
4634,City,,No Cars Available,2016-07-14 11:30:31,,11,Not Available,Noon
4636,City,,No Cars Available,2016-07-14 11:32:34,,11,Not Available,Noon
4640,Airport,,No Cars Available,2016-07-14 11:39:12,,11,Not Available,Noon
4647,City,,No Cars Available,2016-07-14 11:50:35,,11,Not Available,Noon
4650,Airport,,No Cars Available,2016-07-14 11:58:16,,11,Not Available,Noon
4662,Airport,,No Cars Available,2016-07-14 12:13:01,,12,Not Available,Noon
4660,City,,No Cars Available,2016-07-14 12:13:24,,12,Not Available,Noon
4666,Airport,,No Cars Available,2016-07-14 12:26:36,,12,Not Available,Noon
4670,Airport,,No Cars Available,2016-07-14 12:36:33,,12,Not Available,Noon
4675,City,,No Cars Available,2016-07-14 12:39:26,,12,Not Available,Noon
4676,Airport,,No Cars Available,2016-07-14 12:44:22,,12,Not Available,Noon
4682,Airport,,No Cars Available,2016-07-14 12:49:15,,12,Not Available,Noon
4678,City,,No Cars Available,2016-07-14 12:49:20,,12,Not Available,Noon
4688,Airport,,No Cars Available,2016-07-14 13:03:07,,13,Not Available,Noon
4692,City,,No Cars Available,2016-07-14 13:04:58,,13,Not Available,Noon
4689,City,,No Cars Available,2016-07-14 13:09:42,,13,Not Available,Noon
