market_date,market_start_time,market_end_time,market_start_datetime,market_end_datetime,market_date_transaction_time,transaction_time,product_id,vendor_id,customer_id,quantity,cost_to_customer_per_qty
2019-07-24,"4:00 PM","7:00 PM","2019-07-24 16:00:00","2019-07-24 19:00:00","2019-07-24 16:50:00",16:50:00,3,7,6,5.00,0.50
2019-07-24,"4:00 PM","7:00 PM","2019-07-24 16:00:00","2019-07-24 19:00:00","2019-07-24 17:16:00",17:16:00,3,7,6,5.00,0.50
2019-07-24,"4:00 PM","7:00 PM","2019-07-24 16:00:00","2019-07-24 19:00:00","2019-07-24 18:57:00",18:57:00,3,7,13,4.00,0.50
2019-07-24,"4:00 PM","7:00 PM","2019-07-24 16:00:00","2019-07-24 19:00:00","2019-07-24 16:29:00",16:29:00,3,7,26,2.00,0.50
2019-07-27,"8:00 AM","2:00 PM","2019-07-27 08:00:00","2019-07-27 14:00:00","2019-07-27 13:48:00",13:48:00,3,7,1,5.00,0.50
2019-07-27,"8:00 AM","2:00 PM","2019-07-27 08:00:00","2019-07-27 14:00:00","2019-07-27 11:41:00",11:41:00,3,7,3,4.00,0.50
2019-07-27,"8:00 AM","2:00 PM","2019-07-27 08:00:00","2019-07-27 14:00:00","2019-07-27 12:46:00",12:46:00,3,7,4,2.00,0.50
2019-07-27,"8:00 AM","2:00 PM","2019-07-27 08:00:00","2019-07-27 14:00:00","2019-07-27 13:47:00",13:47:00,3,7,8,1.00,0.50
2019-07-27,"8:00 AM","2:00 PM","2019-07-27 08:00:00","2019-07-27 14:00:00","2019-07-27 13:53:00",13:53:00,3,7,8,2.00,0.50
2019-07-27,"8:00 AM","2:00 PM","2019-07-27 08:00:00","2019-07-27 14:00:00","2019-07-27 10:34:00",10:34:00,3,7,10,5.00,0.50
2019-07-27,"8:00 AM","2:00 PM","2019-07-27 08:00:00","2019-07-27 14:00:00","2019-07-27 13:32:00",13:32:00,3,7,20,3.00,0.50
2019-07-27,"8:00 AM","2:00 PM","2019-07-27 08:00:00","2019-07-27 14:00:00","2019-07-27 13:59:00",13:59:00,3,7,20,4.00,0.50
2019-07-31,"4:00 PM","7:00 PM","2019-07-31 16:00:00","2019-07-31 19:00:00","2019-07-31 16:33:00",16:33:00,3,7,1,5.00,0.50
2019-07-31,"4:00 PM","7:00 PM","2019-07-31 16:00:00","2019-07-31 19:00:00","2019-07-31 18:51:00",18:51:00,3,7,7,3.00,0.50
2019-07-31,"4:00 PM","7:00 PM","2019-07-31 16:00:00","2019-07-31 19:00:00","2019-07-31 18:11:00",18:11:00,3,7,19,4.00,0.50
2019-08-03,"8:00 AM","2:00 PM","2019-08-03 08:00:00","2019-08-03 14:00:00","2019-08-03 08:27:00",08:27:00,3,7,2,3.00,0.50
2019-08-03,"8:00 AM","2:00 PM","2019-08-03 08:00:00","2019-08-03 14:00:00","2019-08-03 09:25:00",09:25:00,3,7,2,3.00,0.50
2019-08-03,"8:00 AM","2:00 PM","2019-08-03 08:00:00","2019-08-03 14:00:00","2019-08-03 09:28:00",09:28:00,3,7,3,1.00,0.50
2019-08-03,"8:00 AM","2:00 PM","2019-08-03 08:00:00","2019-08-03 14:00:00","2019-08-03 11:22:00",11:22:00,3,7,8,4.00,0.50
2019-08-03,"8:00 AM","2:00 PM","2019-08-03 08:00:00","2019-08-03 14:00:00","2019-08-03 12:33:00",12:33:00,3,7,11,5.00,0.50
2019-08-03,"8:00 AM","2:00 PM","2019-08-03 08:00:00","2019-08-03 14:00:00","2019-08-03 11:35:00",11:35:00,3,7,15,1.00,0.50
2019-08-03,"8:00 AM","2:00 PM","2019-08-03 08:00:00","2019-08-03 14:00:00","2019-08-03 12:07:00",12:07:00,3,7,22,6.00,0.50
2019-08-03,"8:00 AM","2:00 PM","2019-08-03 08:00:00","2019-08-03 14:00:00","2019-08-03 12:22:00",12:22:00,3,7,22,3.00,0.50
2019-08-07,"4:00 PM","7:00 PM","2019-08-07 16:00:00","2019-08-07 19:00:00","2019-08-07 16:48:00",16:48:00,3,7,4,3.00,0.50
2019-08-07,"4:00 PM","7:00 PM","2019-08-07 16:00:00","2019-08-07 19:00:00","2019-08-07 18:15:00",18:15:00,3,7,5,4.00,0.50
2019-08-07,"4:00 PM","7:00 PM","2019-08-07 16:00:00","2019-08-07 19:00:00","2019-08-07 18:53:00",18:53:00,3,7,5,1.00,0.50
2019-08-07,"4:00 PM","7:00 PM","2019-08-07 16:00:00","2019-08-07 19:00:00","2019-08-07 18:48:00",18:48:00,3,7,10,4.00,0.50
2019-08-07,"4:00 PM","7:00 PM","2019-08-07 16:00:00","2019-08-07 19:00:00","2019-08-07 16:34:00",16:34:00,3,7,17,1.00,0.50
2019-08-07,"4:00 PM","7:00 PM","2019-08-07 16:00:00","2019-08-07 19:00:00","2019-08-07 18:36:00",18:36:00,3,7,23,2.00,0.50
2019-08-07,"4:00 PM","7:00 PM","2019-08-07 16:00:00","2019-08-07 19:00:00","2019-08-07 18:51:00",18:51:00,3,7,23,4.00,0.50
2019-08-10,"8:00 AM","2:00 PM","2019-08-10 08:00:00","2019-08-10 14:00:00","2019-08-10 10:34:00",10:34:00,3,7,5,1.00,0.50
2019-08-10,"8:00 AM","2:00 PM","2019-08-10 08:00:00","2019-08-10 14:00:00","2019-08-10 09:35:00",09:35:00,3,7,14,5.00,0.50
2019-08-14,"4:00 PM","7:00 PM","2019-08-14 16:00:00","2019-08-14 19:00:00","2019-08-14 18:49:00",18:49:00,3,7,2,5.00,0.50
2019-08-14,"4:00 PM","7:00 PM","2019-08-14 16:00:00","2019-08-14 19:00:00","2019-08-14 17:31:00",17:31:00,3,7,4,1.00,0.50
2019-08-14,"4:00 PM","7:00 PM","2019-08-14 16:00:00","2019-08-14 19:00:00","2019-08-14 18:37:00",18:37:00,3,7,16,2.00,0.50
2019-08-17,"8:00 AM","2:00 PM","2019-08-17 08:00:00","2019-08-17 14:00:00","2019-08-17 13:55:00",13:55:00,3,7,1,3.00,0.50
2019-08-17,"8:00 AM","2:00 PM","2019-08-17 08:00:00","2019-08-17 14:00:00","2019-08-17 13:44:00",13:44:00,3,7,5,4.00,0.50
2019-08-17,"8:00 AM","2:00 PM","2019-08-17 08:00:00","2019-08-17 14:00:00","2019-08-17 09:26:00",09:26:00,3,7,10,2.00,0.50
2019-08-17,"8:00 AM","2:00 PM","2019-08-17 08:00:00","2019-08-17 14:00:00","2019-08-17 09:28:00",09:28:00,3,7,14,2.00,0.50
2019-08-17,"8:00 AM","2:00 PM","2019-08-17 08:00:00","2019-08-17 14:00:00","2019-08-17 09:31:00",09:31:00,3,7,14,4.00,0.50
2019-08-17,"8:00 AM","2:00 PM","2019-08-17 08:00:00","2019-08-17 14:00:00","2019-08-17 13:17:00",13:17:00,3,7,17,3.00,0.50
2019-08-17,"8:00 AM","2:00 PM","2019-08-17 08:00:00","2019-08-17 14:00:00","2019-08-17 13:30:00",13:30:00,3,7,17,1.00,0.50
2019-08-17,"8:00 AM","2:00 PM","2019-08-17 08:00:00","2019-08-17 14:00:00","2019-08-17 13:44:00",13:44:00,3,7,26,5.00,0.50
2019-08-21,"4:00 PM","7:00 PM","2019-08-21 16:00:00","2019-08-21 19:00:00","2019-08-21 17:34:00",17:34:00,3,7,4,3.00,0.50
2019-08-21,"4:00 PM","7:00 PM","2019-08-21 16:00:00","2019-08-21 19:00:00","2019-08-21 18:09:00",18:09:00,3,7,4,4.00,0.50
2019-08-21,"4:00 PM","7:00 PM","2019-08-21 16:00:00","2019-08-21 19:00:00","2019-08-21 17:22:00",17:22:00,3,7,5,5.00,0.50
2019-08-21,"4:00 PM","7:00 PM","2019-08-21 16:00:00","2019-08-21 19:00:00","2019-08-21 17:18:00",17:18:00,3,7,10,3.00,0.50
2019-08-21,"4:00 PM","7:00 PM","2019-08-21 16:00:00","2019-08-21 19:00:00","2019-08-21 17:19:00",17:19:00,3,7,10,4.00,0.50
2019-08-21,"4:00 PM","7:00 PM","2019-08-21 16:00:00","2019-08-21 19:00:00","2019-08-21 18:52:00",18:52:00,3,7,12,4.00,0.50
2019-08-21,"4:00 PM","7:00 PM","2019-08-21 16:00:00","2019-08-21 19:00:00","2019-08-21 18:59:00",18:59:00,3,7,17,3.00,0.50
2019-08-21,"4:00 PM","7:00 PM","2019-08-21 16:00:00","2019-08-21 19:00:00","2019-08-21 18:56:00",18:56:00,3,7,24,3.00,0.50
2019-08-24,"8:00 AM","2:00 PM","2019-08-24 08:00:00","2019-08-24 14:00:00","2019-08-24 09:12:00",09:12:00,3,7,2,5.00,0.50
2019-08-24,"8:00 AM","2:00 PM","2019-08-24 08:00:00","2019-08-24 14:00:00","2019-08-24 09:46:00",09:46:00,3,7,2,3.00,0.50
2019-08-24,"8:00 AM","2:00 PM","2019-08-24 08:00:00","2019-08-24 14:00:00","2019-08-24 10:32:00",10:32:00,3,7,3,2.00,0.50
2019-08-24,"8:00 AM","2:00 PM","2019-08-24 08:00:00","2019-08-24 14:00:00","2019-08-24 11:36:00",11:36:00,3,7,3,4.00,0.50
2019-08-24,"8:00 AM","2:00 PM","2019-08-24 08:00:00","2019-08-24 14:00:00","2019-08-24 08:56:00",08:56:00,3,7,6,4.00,0.50
2019-08-24,"8:00 AM","2:00 PM","2019-08-24 08:00:00","2019-08-24 14:00:00","2019-08-24 11:47:00",11:47:00,3,7,8,5.00,0.50
2019-08-24,"8:00 AM","2:00 PM","2019-08-24 08:00:00","2019-08-24 14:00:00","2019-08-24 13:02:00",13:02:00,3,7,13,4.00,0.50
2019-08-24,"8:00 AM","2:00 PM","2019-08-24 08:00:00","2019-08-24 14:00:00","2019-08-24 08:47:00",08:47:00,3,7,17,4.00,0.50
2019-08-24,"8:00 AM","2:00 PM","2019-08-24 08:00:00","2019-08-24 14:00:00","2019-08-24 13:28:00",13:28:00,3,7,23,4.00,0.50
2019-08-28,"4:00 PM","7:00 PM","2019-08-28 16:00:00","2019-08-28 19:00:00","2019-08-28 16:28:00",16:28:00,3,7,2,4.00,0.50
2019-08-28,"4:00 PM","7:00 PM","2019-08-28 16:00:00","2019-08-28 19:00:00","2019-08-28 17:40:00",17:40:00,3,7,8,1.00,0.50
2019-08-31,"8:00 AM","2:00 PM","2019-08-31 08:00:00","2019-08-31 14:00:00","2019-08-31 11:38:00",11:38:00,3,7,1,5.00,0.50
2019-08-31,"8:00 AM","2:00 PM","2019-08-31 08:00:00","2019-08-31 14:00:00","2019-08-31 11:02:00",11:02:00,3,7,2,2.00,0.50
2019-08-31,"8:00 AM","2:00 PM","2019-08-31 08:00:00","2019-08-31 14:00:00","2019-08-31 08:47:00",08:47:00,3,7,3,4.00,0.50
2019-08-31,"8:00 AM","2:00 PM","2019-08-31 08:00:00","2019-08-31 14:00:00","2019-08-31 13:37:00",13:37:00,3,7,6,2.00,0.50
2019-08-31,"8:00 AM","2:00 PM","2019-08-31 08:00:00","2019-08-31 14:00:00","2019-08-31 12:51:00",12:51:00,3,7,8,4.00,0.50
2019-08-31,"8:00 AM","2:00 PM","2019-08-31 08:00:00","2019-08-31 14:00:00","2019-08-31 10:19:00",10:19:00,3,7,24,3.00,0.50
2019-09-04,"4:00 PM","7:00 PM","2019-09-04 16:00:00","2019-09-04 19:00:00","2019-09-04 18:39:00",18:39:00,3,7,2,2.00,0.50
2019-09-04,"4:00 PM","7:00 PM","2019-09-04 16:00:00","2019-09-04 19:00:00","2019-09-04 17:09:00",17:09:00,3,7,7,4.00,0.50
2019-09-04,"4:00 PM","7:00 PM","2019-09-04 16:00:00","2019-09-04 19:00:00","2019-09-04 17:09:00",17:09:00,3,7,12,4.00,0.50
2019-09-04,"4:00 PM","7:00 PM","2019-09-04 16:00:00","2019-09-04 19:00:00","2019-09-04 17:20:00",17:20:00,3,7,20,3.00,0.50
2019-09-07,"8:00 AM","2:00 PM","2019-09-07 08:00:00","2019-09-07 14:00:00","2019-09-07 12:08:00",12:08:00,3,7,1,4.00,0.50
2019-09-07,"8:00 AM","2:00 PM","2019-09-07 08:00:00","2019-09-07 14:00:00","2019-09-07 12:22:00",12:22:00,3,7,1,2.00,0.50
2019-09-07,"8:00 AM","2:00 PM","2019-09-07 08:00:00","2019-09-07 14:00:00","2019-09-07 13:53:00",13:53:00,3,7,4,1.00,0.50
2019-09-07,"8:00 AM","2:00 PM","2019-09-07 08:00:00","2019-09-07 14:00:00","2019-09-07 12:46:00",12:46:00,3,7,5,1.00,0.50
2019-09-07,"8:00 AM","2:00 PM","2019-09-07 08:00:00","2019-09-07 14:00:00","2019-09-07 11:31:00",11:31:00,3,7,6,2.00,0.50
2019-09-07,"8:00 AM","2:00 PM","2019-09-07 08:00:00","2019-09-07 14:00:00","2019-09-07 11:53:00",11:53:00,3,7,6,3.00,0.50
2019-09-07,"8:00 AM","2:00 PM","2019-09-07 08:00:00","2019-09-07 14:00:00","2019-09-07 13:21:00",13:21:00,3,7,10,2.00,0.50
2019-09-07,"8:00 AM","2:00 PM","2019-09-07 08:00:00","2019-09-07 14:00:00","2019-09-07 13:25:00",13:25:00,3,7,14,4.00,0.50
2019-09-07,"8:00 AM","2:00 PM","2019-09-07 08:00:00","2019-09-07 14:00:00","2019-09-07 13:28:00",13:28:00,3,7,14,5.00,0.50
2019-09-07,"8:00 AM","2:00 PM","2019-09-07 08:00:00","2019-09-07 14:00:00","2019-09-07 09:23:00",09:23:00,3,7,24,2.00,0.50
2019-09-11,"4:00 PM","7:00 PM","2019-09-11 16:00:00","2019-09-11 19:00:00","2019-09-11 16:28:00",16:28:00,3,7,1,4.00,0.50
2019-09-11,"4:00 PM","7:00 PM","2019-09-11 16:00:00","2019-09-11 19:00:00","2019-09-11 17:21:00",17:21:00,3,7,2,5.00,0.50
2019-09-11,"4:00 PM","7:00 PM","2019-09-11 16:00:00","2019-09-11 19:00:00","2019-09-11 18:54:00",18:54:00,3,7,5,4.00,0.50
2019-09-11,"4:00 PM","7:00 PM","2019-09-11 16:00:00","2019-09-11 19:00:00","2019-09-11 17:06:00",17:06:00,3,7,6,3.00,0.50
2019-09-11,"4:00 PM","7:00 PM","2019-09-11 16:00:00","2019-09-11 19:00:00","2019-09-11 18:41:00",18:41:00,3,7,22,5.00,0.50
2019-09-14,"8:00 AM","2:00 PM","2019-09-14 08:00:00","2019-09-14 14:00:00","2019-09-14 11:10:00",11:10:00,3,7,12,4.00,0.50
2019-09-14,"8:00 AM","2:00 PM","2019-09-14 08:00:00","2019-09-14 14:00:00","2019-09-14 09:09:00",09:09:00,3,7,14,4.00,0.50
2019-09-14,"8:00 AM","2:00 PM","2019-09-14 08:00:00","2019-09-14 14:00:00","2019-09-14 12:32:00",12:32:00,3,7,17,2.00,0.50
2019-09-14,"8:00 AM","2:00 PM","2019-09-14 08:00:00","2019-09-14 14:00:00","2019-09-14 12:47:00",12:47:00,3,7,25,5.00,0.50
2019-09-14,"8:00 AM","2:00 PM","2019-09-14 08:00:00","2019-09-14 14:00:00","2019-09-14 13:22:00",13:22:00,3,7,25,3.00,0.50
2019-09-18,"4:00 PM","7:00 PM","2019-09-18 16:00:00","2019-09-18 19:00:00","2019-09-18 17:14:00",17:14:00,3,7,8,1.00,0.50
2019-09-18,"4:00 PM","7:00 PM","2019-09-18 16:00:00","2019-09-18 19:00:00","2019-09-18 17:16:00",17:16:00,3,7,9,5.00,0.50
2019-09-18,"4:00 PM","7:00 PM","2019-09-18 16:00:00","2019-09-18 19:00:00","2019-09-18 18:48:00",18:48:00,3,7,17,3.00,0.50
2019-09-18,"4:00 PM","7:00 PM","2019-09-18 16:00:00","2019-09-18 19:00:00","2019-09-18 18:52:00",18:52:00,3,7,18,2.00,0.50
2019-09-18,"4:00 PM","7:00 PM","2019-09-18 16:00:00","2019-09-18 19:00:00","2019-09-18 18:54:00",18:54:00,3,7,18,2.00,0.50
2019-09-21,"8:00 AM","2:00 PM","2019-09-21 08:00:00","2019-09-21 14:00:00","2019-09-21 09:24:00",09:24:00,3,7,2,3.00,0.50
2019-09-21,"8:00 AM","2:00 PM","2019-09-21 08:00:00","2019-09-21 14:00:00","2019-09-21 12:54:00",12:54:00,3,7,5,4.00,0.50
2019-09-21,"8:00 AM","2:00 PM","2019-09-21 08:00:00","2019-09-21 14:00:00","2019-09-21 13:42:00",13:42:00,3,7,6,5.00,0.50
2019-09-21,"8:00 AM","2:00 PM","2019-09-21 08:00:00","2019-09-21 14:00:00","2019-09-21 10:56:00",10:56:00,3,7,13,5.00,0.50
2019-09-21,"8:00 AM","2:00 PM","2019-09-21 08:00:00","2019-09-21 14:00:00","2019-09-21 11:05:00",11:05:00,3,7,13,1.00,0.50
2019-09-25,"4:00 PM","7:00 PM","2019-09-25 16:00:00","2019-09-25 19:00:00","2019-09-25 18:59:00",18:59:00,3,7,1,1.00,0.50
2019-09-25,"4:00 PM","7:00 PM","2019-09-25 16:00:00","2019-09-25 19:00:00","2019-09-25 17:39:00",17:39:00,3,7,3,2.00,0.50
2019-09-25,"4:00 PM","7:00 PM","2019-09-25 16:00:00","2019-09-25 19:00:00","2019-09-25 16:36:00",16:36:00,3,7,7,3.00,0.50
2019-09-25,"4:00 PM","7:00 PM","2019-09-25 16:00:00","2019-09-25 19:00:00","2019-09-25 17:30:00",17:30:00,3,7,10,2.00,0.50
2019-09-25,"4:00 PM","7:00 PM","2019-09-25 16:00:00","2019-09-25 19:00:00","2019-09-25 18:19:00",18:19:00,3,7,12,5.00,0.50
2019-09-25,"4:00 PM","7:00 PM","2019-09-25 16:00:00","2019-09-25 19:00:00","2019-09-25 18:35:00",18:35:00,3,7,12,4.00,0.50
2019-09-25,"4:00 PM","7:00 PM","2019-09-25 16:00:00","2019-09-25 19:00:00","2019-09-25 16:26:00",16:26:00,3,7,15,1.00,0.50
2019-09-28,"8:00 AM","2:00 PM","2019-09-28 08:00:00","2019-09-28 14:00:00","2019-09-28 13:31:00",13:31:00,3,7,3,2.00,0.50
2019-09-28,"8:00 AM","2:00 PM","2019-09-28 08:00:00","2019-09-28 14:00:00","2019-09-28 13:17:00",13:17:00,3,7,7,3.00,0.50
2019-09-28,"8:00 AM","2:00 PM","2019-09-28 08:00:00","2019-09-28 14:00:00","2019-09-28 13:54:00",13:54:00,3,7,8,3.00,0.50
2019-09-28,"8:00 AM","2:00 PM","2019-09-28 08:00:00","2019-09-28 14:00:00","2019-09-28 11:17:00",11:17:00,3,7,9,5.00,0.50
2019-09-28,"8:00 AM","2:00 PM","2019-09-28 08:00:00","2019-09-28 14:00:00","2019-09-28 12:56:00",12:56:00,3,7,12,3.00,0.50
2019-09-28,"8:00 AM","2:00 PM","2019-09-28 08:00:00","2019-09-28 14:00:00","2019-09-28 10:47:00",10:47:00,3,7,18,5.00,0.50
2019-09-28,"8:00 AM","2:00 PM","2019-09-28 08:00:00","2019-09-28 14:00:00","2019-09-28 13:32:00",13:32:00,3,7,19,8.00,0.50
2019-09-28,"8:00 AM","2:00 PM","2019-09-28 08:00:00","2019-09-28 14:00:00","2019-09-28 09:05:00",09:05:00,3,7,21,3.00,0.50
2020-07-01,"4:00 PM","7:00 PM","2020-07-01 16:00:00","2020-07-01 19:00:00","2020-07-01 18:23:00",18:23:00,3,7,1,5.00,0.50
2020-07-01,"4:00 PM","7:00 PM","2020-07-01 16:00:00","2020-07-01 19:00:00","2020-07-01 16:34:00",16:34:00,3,7,3,3.00,0.50
2020-07-01,"4:00 PM","7:00 PM","2020-07-01 16:00:00","2020-07-01 19:00:00","2020-07-01 16:38:00",16:38:00,3,7,3,3.00,0.50
2020-07-01,"4:00 PM","7:00 PM","2020-07-01 16:00:00","2020-07-01 19:00:00","2020-07-01 16:18:00",16:18:00,3,7,4,4.00,0.50
2020-07-01,"4:00 PM","7:00 PM","2020-07-01 16:00:00","2020-07-01 19:00:00","2020-07-01 17:19:00",17:19:00,3,7,4,4.00,0.50
2020-07-01,"4:00 PM","7:00 PM","2020-07-01 16:00:00","2020-07-01 19:00:00","2020-07-01 17:03:00",17:03:00,3,7,5,2.00,0.50
2020-07-01,"4:00 PM","7:00 PM","2020-07-01 16:00:00","2020-07-01 19:00:00","2020-07-01 17:46:00",17:46:00,3,7,8,1.00,0.50
2020-07-01,"4:00 PM","7:00 PM","2020-07-01 16:00:00","2020-07-01 19:00:00","2020-07-01 18:48:00",18:48:00,3,7,13,1.00,0.50
2020-07-01,"4:00 PM","7:00 PM","2020-07-01 16:00:00","2020-07-01 19:00:00","2020-07-01 18:34:00",18:34:00,3,7,15,2.00,0.50
2020-07-01,"4:00 PM","7:00 PM","2020-07-01 16:00:00","2020-07-01 19:00:00","2020-07-01 18:52:00",18:52:00,3,7,15,3.00,0.50
2020-07-04,"8:00 AM","2:00 PM","2020-07-04 08:00:00","2020-07-04 14:00:00","2020-07-04 12:06:00",12:06:00,3,7,6,4.00,0.50
2020-07-04,"8:00 AM","2:00 PM","2020-07-04 08:00:00","2020-07-04 14:00:00","2020-07-04 08:49:00",08:49:00,3,7,7,5.00,0.50
2020-07-04,"8:00 AM","2:00 PM","2020-07-04 08:00:00","2020-07-04 14:00:00","2020-07-04 12:15:00",12:15:00,3,7,8,2.00,0.50
2020-07-04,"8:00 AM","2:00 PM","2020-07-04 08:00:00","2020-07-04 14:00:00","2020-07-04 11:20:00",11:20:00,3,7,9,4.00,0.50
2020-07-04,"8:00 AM","2:00 PM","2020-07-04 08:00:00","2020-07-04 14:00:00","2020-07-04 13:12:00",13:12:00,3,7,10,3.00,0.50
2020-07-04,"8:00 AM","2:00 PM","2020-07-04 08:00:00","2020-07-04 14:00:00","2020-07-04 13:38:00",13:38:00,3,7,19,4.00,0.50
2020-07-04,"8:00 AM","2:00 PM","2020-07-04 08:00:00","2020-07-04 14:00:00","2020-07-04 12:09:00",12:09:00,3,7,26,3.00,0.50
2020-07-04,"8:00 AM","2:00 PM","2020-07-04 08:00:00","2020-07-04 14:00:00","2020-07-04 12:47:00",12:47:00,3,7,26,4.00,0.50
2020-07-08,"4:00 PM","7:00 PM","2020-07-08 16:00:00","2020-07-08 19:00:00","2020-07-08 18:52:00",18:52:00,3,7,3,4.00,0.50
2020-07-08,"4:00 PM","7:00 PM","2020-07-08 16:00:00","2020-07-08 19:00:00","2020-07-08 17:11:00",17:11:00,3,7,4,4.00,0.50
2020-07-08,"4:00 PM","7:00 PM","2020-07-08 16:00:00","2020-07-08 19:00:00","2020-07-08 18:54:00",18:54:00,3,7,5,3.00,0.50
2020-07-08,"4:00 PM","7:00 PM","2020-07-08 16:00:00","2020-07-08 19:00:00","2020-07-08 18:55:00",18:55:00,3,7,5,1.00,0.50
2020-07-08,"4:00 PM","7:00 PM","2020-07-08 16:00:00","2020-07-08 19:00:00","2020-07-08 18:42:00",18:42:00,3,7,10,2.00,0.50
2020-07-11,"8:00 AM","2:00 PM","2020-07-11 08:00:00","2020-07-11 14:00:00","2020-07-11 08:41:00",08:41:00,3,7,1,5.00,0.50
2020-07-11,"8:00 AM","2:00 PM","2020-07-11 08:00:00","2020-07-11 14:00:00","2020-07-11 13:49:00",13:49:00,3,7,2,3.00,0.50
2020-07-11,"8:00 AM","2:00 PM","2020-07-11 08:00:00","2020-07-11 14:00:00","2020-07-11 13:59:00",13:59:00,3,7,2,2.00,0.50
2020-07-11,"8:00 AM","2:00 PM","2020-07-11 08:00:00","2020-07-11 14:00:00","2020-07-11 10:21:00",10:21:00,3,7,5,3.00,0.50
2020-07-11,"8:00 AM","2:00 PM","2020-07-11 08:00:00","2020-07-11 14:00:00","2020-07-11 11:35:00",11:35:00,3,7,10,2.00,0.50
2020-07-11,"8:00 AM","2:00 PM","2020-07-11 08:00:00","2020-07-11 14:00:00","2020-07-11 13:52:00",13:52:00,3,7,14,3.00,0.50
2020-07-11,"8:00 AM","2:00 PM","2020-07-11 08:00:00","2020-07-11 14:00:00","2020-07-11 13:56:00",13:56:00,3,7,14,3.00,0.50
2020-07-11,"8:00 AM","2:00 PM","2020-07-11 08:00:00","2020-07-11 14:00:00","2020-07-11 13:45:00",13:45:00,3,7,19,4.00,0.50
2020-07-11,"8:00 AM","2:00 PM","2020-07-11 08:00:00","2020-07-11 14:00:00","2020-07-11 13:53:00",13:53:00,3,7,19,2.00,0.50
2020-07-11,"8:00 AM","2:00 PM","2020-07-11 08:00:00","2020-07-11 14:00:00","2020-07-11 12:44:00",12:44:00,3,7,26,2.00,0.50
2020-07-11,"8:00 AM","2:00 PM","2020-07-11 08:00:00","2020-07-11 14:00:00","2020-07-11 13:28:00",13:28:00,3,7,26,2.00,0.50
2020-07-15,"4:00 PM","7:00 PM","2020-07-15 16:00:00","2020-07-15 19:00:00","2020-07-15 16:09:00",16:09:00,3,7,4,2.00,0.50
2020-07-15,"4:00 PM","7:00 PM","2020-07-15 16:00:00","2020-07-15 19:00:00","2020-07-15 16:47:00",16:47:00,3,7,4,5.00,0.50
2020-07-15,"4:00 PM","7:00 PM","2020-07-15 16:00:00","2020-07-15 19:00:00","2020-07-15 18:10:00",18:10:00,3,7,8,2.00,0.50
2020-07-15,"4:00 PM","7:00 PM","2020-07-15 16:00:00","2020-07-15 19:00:00","2020-07-15 16:54:00",16:54:00,3,7,15,5.00,0.50
2020-07-15,"4:00 PM","7:00 PM","2020-07-15 16:00:00","2020-07-15 19:00:00","2020-07-15 17:24:00",17:24:00,3,7,15,4.00,0.50
2020-07-15,"4:00 PM","7:00 PM","2020-07-15 16:00:00","2020-07-15 19:00:00","2020-07-15 17:06:00",17:06:00,3,7,19,3.00,0.50
2020-07-15,"4:00 PM","7:00 PM","2020-07-15 16:00:00","2020-07-15 19:00:00","2020-07-15 17:41:00",17:41:00,3,7,19,2.00,0.50
2020-07-15,"4:00 PM","7:00 PM","2020-07-15 16:00:00","2020-07-15 19:00:00","2020-07-15 18:02:00",18:02:00,3,7,20,3.00,0.50
2020-07-18,"8:00 AM","2:00 PM","2020-07-18 08:00:00","2020-07-18 14:00:00","2020-07-18 10:52:00",10:52:00,3,7,1,1.00,0.50
2020-07-18,"8:00 AM","2:00 PM","2020-07-18 08:00:00","2020-07-18 14:00:00","2020-07-18 11:26:00",11:26:00,3,7,1,3.00,0.50
2020-07-18,"8:00 AM","2:00 PM","2020-07-18 08:00:00","2020-07-18 14:00:00","2020-07-18 13:30:00",13:30:00,3,7,3,2.00,0.50
2020-07-18,"8:00 AM","2:00 PM","2020-07-18 08:00:00","2020-07-18 14:00:00","2020-07-18 11:05:00",11:05:00,3,7,5,4.00,0.50
2020-07-18,"8:00 AM","2:00 PM","2020-07-18 08:00:00","2020-07-18 14:00:00","2020-07-18 11:15:00",11:15:00,3,7,5,5.00,0.50
2020-07-18,"8:00 AM","2:00 PM","2020-07-18 08:00:00","2020-07-18 14:00:00","2020-07-18 10:01:00",10:01:00,3,7,6,4.00,0.50
2020-07-18,"8:00 AM","2:00 PM","2020-07-18 08:00:00","2020-07-18 14:00:00","2020-07-18 11:59:00",11:59:00,3,7,8,2.00,0.50
2020-07-18,"8:00 AM","2:00 PM","2020-07-18 08:00:00","2020-07-18 14:00:00","2020-07-18 12:09:00",12:09:00,3,7,20,3.00,0.50
2020-07-18,"8:00 AM","2:00 PM","2020-07-18 08:00:00","2020-07-18 14:00:00","2020-07-18 12:37:00",12:37:00,3,7,20,5.00,0.50
2020-07-22,"4:00 PM","7:00 PM","2020-07-22 16:00:00","2020-07-22 19:00:00","2020-07-22 18:29:00",18:29:00,3,7,2,2.00,0.50
2020-07-22,"4:00 PM","7:00 PM","2020-07-22 16:00:00","2020-07-22 19:00:00","2020-07-22 17:16:00",17:16:00,3,7,3,3.00,0.50
2020-07-22,"4:00 PM","7:00 PM","2020-07-22 16:00:00","2020-07-22 19:00:00","2020-07-22 17:47:00",17:47:00,3,7,10,2.00,0.50
